popularity,budget,revenue,original_title,Star,Co Star,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.787835,48000000,85498534,Rat Race,Cuba Gooding Jr.,Seth Green,Jerry Zucker,112,Adventure,261,5.9,2001,59111429.6,105290428.6
0.781747,19800000,87754044,Gosford Park,Helen Mirren,Clive Owen,Robert Altman,137,Drama,107,6.6,2001,24383464.71,108068062.4
0.774598,11000000,16000000,Jason X,Kane Hodder,Lexa Doig,James Isaac,91,Horror,138,4.3,2001,13546369.28,19703809.87
0.746989,57000000,147845033,The Mexican,Brad Pitt,Julia Roberts,Gore Verbinski,123,Action,258,5.7,2001,70194822.65,182069401.3
0.742951,23000000,36642838,Joy Ride,Steve Zahn,Paul Walker,John Dahl,97,Mystery,166,6.2,2001,28324226.68,45125219.56
0.731548,22000000,40270895,I Am Sam,Sean Penn,Michelle Pfeiffer,Jessie Nelson,132,Drama,292,7.2,2001,27092738.57,49593128.64
0.693522,57000000,16991902,Rock Star,Mark Wahlberg,Jennifer Aniston,Stephen Herek,105,Music,100,5.9,2001,70194822.65,20925325.39
0.676114,48000000,50315140,K-PAX,Jeff Bridges,Kevin Spacey,Iain Softley,120,Drama,330,7,2001,59111429.6,61962497
0.65104,50000000,100020092,Don't Say a Word,Michael Douglas,Sean Bean,Gary Fleder,113,Thriller,106,6.1,2001,61574405.83,123173554.7
0.635377,21150000,39438674,Crocodile Dundee in Los Angeles,Paul Hogan,Linda Kozlowski,Simon Wincer,92,Adventure,75,4.8,2001,26045973.67,48568258.37
0.625438,11000000,13110448,Frailty,Bill Paxton,Matthew McConaughey,Bill Paxton,100,Drama,136,6.8,2001,13546369.28,16145360.92
0.612923,53000000,29700000,Angel Eyes,Jennifer Lopez,Jim Caviezel,Luis Mandoki,102,Drama,51,5.6,2001,65268870.18,36575197.07
0.589432,31000000,24185781,Hearts in Atlantis,Anthony Hopkins,Anton Yelchin,Scott Hicks,101,Drama,60,6.3,2001,38176131.62,29784501.89
0.578315,30000000,23619609,The Glass House,Leelee Sobieski,Diane Lane,Daniel Sackheim,106,Drama,108,5.3,2001,36944643.5,29087267.8
0.572909,60000000,56359980,15 Minutes,Robert De Niro,Charlize Theron,John Herzfeld,120,Action,84,5.7,2001,73889287,69406645.63
0.565877,32000000,40222729,Hardball,Keanu Reeves,Diane Lane,Brian Robbins,106,Comedy,62,6.4,2001,39407619.73,49533812.78
0.561179,80000000,98376292,Evolution,David Duchovny,Julianne Moore,Ivan Reitman,101,Action,362,5.4,2001,98519049.34,121149234.6
0.554186,107000000,87713825,Ali,Will Smith,Jamie Foxx,Michael Mann,157,Drama,253,6.7,2001,131769228.5,108018533.2
0.530703,1500000,373967,Session 9,Peter Mullan,David Caruso,Brad Anderson,100,Horror,94,6,2001,1847232.175,460535.9165
0.526992,68000000,71069884,The Score,Robert De Niro,Edward Norton,Frank Oz,124,Action,217,6.6,2001,83741191.94,87521717.6
0.522846,4000000,44909486,Monster's Ball,Halle Berry,Billy Bob Thornton,Marc Forster,111,Drama,107,6.4,2001,4925952.467,55305498.34
0.521071,17700000,30987695,Joe Dirt,David Spade,Brittany Daniel,Dennie Gordon,91,Mystery,122,5.5,2001,21797339.67,38160978.16
0.510452,50000000,79958599,Exit Wounds,Steven Seagal,DMX,Andrzej Bartkowiak,101,Action,52,5,2001,61574405.83,98468064.5
0.509878,21000000,28008462,The Tailor of Panama,Pierce Brosnan,Geoffrey Rush,John Boorman,109,Drama,45,5.7,2001,25861250.45,34492088.12
0.499611,40000000,65754228,Sweet November,Keanu Reeves,Charlize Theron,Pat O'Connor,119,Drama,157,6.5,2001,49259524.67,80975550.4
0.499301,12000000,31155435,How High,Method Man,Redman,Jesse Dylan,93,Comedy,126,6.5,2001,14777857.4,38367547.97
0.493288,11000000,23430766,Tomcats,Jerry O'Connell,Shannon Elizabeth,Gregory Poirier,95,Comedy,37,4.8,2001,13546369.28,28854709.89
0.472538,72000000,37317558,The Majestic,Jim Carrey,Martin Landau,Frank Darabont,152,Drama,82,6.5,2001,88667144.4,45956129.22
0.471789,62000000,18720175,3000 Miles to Graceland,Kurt Russell,Kevin Costner,Demian Lichtenstein,125,Action,85,5.4,2001,76352263.24,23053673.05
0.467091,100000,490475,Tape,Uma Thurman,Ethan Hawke,Richard Linklater,86,Drama,28,6.6,2001,123148.8117,604014.134
0.453846,2079000,4099000,Dil Chahta Hai,Aamir Khan,Saif Ali Khan,Farhan Akhtar,183,Drama,32,7.3,2001,2560263.795,5047869.79
0.451722,28000000,14010832,Ghosts of Mars,Natasha Henstridge,Ice Cube,John Carpenter,98,Action,135,4.6,2001,34481667.27,17254173.11
0.447612,22000000,19351569,Saving Silverman,Jason Biggs,Steve Zahn,Dennis Dugan,90,Comedy,75,5.2,2001,27092738.57,23831227.26
0.443923,48000000,35743308,Riding in Cars with Boys,Drew Barrymore,Steve Zahn,Penny Marshall,132,Comedy,54,6.4,2001,59111429.6,44017459.05
0.439101,75000000,13596911,Osmosis Jones,Chris Rock,Laurence Fishburne,Bobby Farrelly|Peter Farrelly,95,Adventure,128,5.6,2001,92361608.75,16744434.32
0.421293,14000000,10424470,Head Over Heels,Monica Potter,Freddie Prinze Jr.,Mark Waters,86,Comedy,43,5.3,2001,17240833.63,12837610.93
0.414311,38000000,207283925,The Fast and the Furious,Paul Walker,Vin Diesel,Rob Cohen,106,Action,2505,6.4,2001,46796548.43,255267690.4
0.40848,6000000,705308,Human Nature,Patricia Arquette,Tim Robbins,Michel Gondry,96,Drama,30,5.7,2001,7388928.7,868578.4206
0.405522,13000000,91038276,Save the Last Dance,Julia Stiles,Sean Patrick Thomas,Thomas Carter,112,Drama,194,6.4,2001,16009345.52,112112555.1
0.386262,35000000,147934180,Spy Kids,Alexa PenaVega,Daryl Sabara,Robert Rodriguez,88,Action,467,5.5,2001,43102084.08,182179184.7
0.38279,35000000,29400000,The Pledge,Jack Nicholson,Aaron Eckhart,Sean Penn,123,Crime,84,6.1,2001,43102084.08,36205750.63
0.381751,75000000,67631903,Bandits,Bruce Willis,Billy Bob Thornton,Barry Levinson,123,Action,173,6.1,2001,92361608.75,83287884.85
0.380227,22000000,84772742,The Animal,Rob Schneider,Colleen Haskell,Luke Greenfield,84,Action,145,4.5,2001,27092738.57,104396624.4
0.379856,15000000,12000000,Knockaround Guys,Barry Pepper,Andy Davoli,Brian Koppelman|David Levien,92,Crime,46,5.7,2001,18472321.75,14777857.4
0.541416,13000000,16929123,Crazy/Beautiful,Kirsten Dunst,Jay Hernandez,John Stockwell,99,Drama,57,6.6,2001,16009345.52,20848013.8
0.20867,94000000,54744738,Driven,Kip Pardue,Robert Sean Leonard,Renny Harlin,116,Action,90,4.8,2001,115759883,67417494.3
0.348262,24000000,14782676,Out Cold,Jason London,Lee Majors,Brendan Malloy|Emmett Malloy,89,Comedy,28,6.1,2001,29555714.8,18204689.83
0.328665,35000000,13678913,American Outlaws,Colin Farrell,Scott Caan,Les Mayfield,94,Action,26,5.8,2001,43102084.08,16845418.81
0.324227,87000000,351692268,Hannibal,Anthony Hopkins,Julianne Moore,Ridley Scott,131,Crime,772,6.3,2001,107139466.2,433104848.8
0.323191,75000000,54249294,Domestic Disturbance,John Travolta,Vince Vaughn,Harold Becker,89,Mystery,50,5.4,2001,92361608.75,66807360.9
0.501163,10000000,44460850,Recess: School's Out,Rickey D'Shon Collins,Jason Davis,Chuck Sheetz,83,Animation,42,6.5,2001,12314881.17,54753008.43
0.299969,34000000,19693891,Summer Catch,Freddie Prinze Jr.,Jessica Biel,Mike Tollin,108,Drama,35,4.8,2001,41870595.97,24252792.74
0.274314,5000000,295206,Wet Hot American Summer,Janeane Garofalo,David Hyde Pierce,David Wain,97,Comedy,163,6.5,2001,6157440.583,363542.681
0.353327,1500000,416925,The Believer,Ryan Gosling,Summer Phoenix,Henry Bean,98,Drama,78,6.8,2001,1847232.175,513438.1831
0.269944,12000000,17292381,Max Keeble's Big Move,Alex D. Linz,Zena Grey,Tim Hill,86,Comedy,18,5.3,2001,14777857.4,21295361.71
0.263042,75000000,5409517,Monkeybone,Brendan Fraser,Bridget Fonda,Henry Selick,93,Adventure,37,4,2001,92361608.75,6661755.903
0.251798,250000,4186931,Lovely & Amazing,Catherine Keener,Brenda Blethyn,Nicole Holofcener,91,Comedy,10,6.3,2001,307872.0292,5156155.772
0.239869,11000000,23978402,Corky Romano,Chris Kattan,Vinessa Shaw,Rob Pritts,86,Action,20,4.4,2001,13546369.28,29529117.12
0.167033,93000000,368780809,Jurassic Park III,Sam Neill,William H. Macy,Joe Johnston,92,Adventure,1366,5.6,2001,114528394.9,454149183.9
0.20688,57000000,62112895,Captain Corelli's Mandolin,Nicolas Cage,Pen?lope Cruz,John Madden,131,Drama,67,5.6,2001,70194822.65,76491292.09
0.195196,1000000,10013424,Kissing Jessica Stein,Jennifer Westfeldt,Tovah Feldshuh,Charles Herman-Wurmfeld,97,Comedy,22,5.9,2001,1231488.117,12331412.66
0.191566,40000000,27053815,The Musketeer,Catherine Deneuve,Mena Suvari,Peter Hyams,104,Action,32,5.1,2001,49259524.67,33316451.68
0.189393,7000000,3646994,The Cat's Meow,Kirsten Dunst,Edward Herrmann,Peter Bogdanovich,114,Drama,19,5.7,2001,8620416.817,4491229.773
0.185009,700000,1667192,L.I.E. Long Island Expressway,Paul Dano,Bruce Altman,Michael Cuesta,97,Drama,13,5.2,2001,862041.6817,2053127.136
0.164669,6000000,2025238,Novocaine,Chelcie Ross,Steve Martin,David Atkins,95,Comedy,12,5.9,2001,7388928.7,2494056.53
0.26321,11000000,13276953,Sugar & Spice,Marla Sokoloff,Marley Shelton,Francine McDougall,81,Crime,31,5.4,2001,13546369.28,16350409.85
0.148963,10000000,7316658,Bones,Snoop Dogg,Pam Grier,Ernest R. Dickerson,96,Action,17,4,2001,12314881.17,9010377.381
0.12891,7000000,10229331,The Wash,Dr. Dre,Snoop Dogg,DJ Pooh,93,Action,15,5.6,2001,8620416.817,12597299.57
0.128169,15000000,163169,Down,Naomi Watts,James Marshall,Dick Maas,111,Action,10,3.7,2001,18472321.75,200940.6845
0.126065,5000000,5476060,Made,Vince Vaughn,Jon Favreau,Jon Favreau,94,Action,19,5.8,2001,6157440.583,6743702.816
0.089976,16000000,29381649,Baby Boy,Tyrese Gibson,Taraji P. Henson,John Singleton,130,Drama,29,7.4,2001,19703809.87,36183151.59
8.466668,185000000,1001921825,The Dark Knight,Christian Bale,Michael Caine,Christopher Nolan,152,Drama,8432,8.1,2008,187365527.3,1014733032
5.678119,180000000,521311860,WALL?E,Ben Burtt,Elissa Knight,Andrew Stanton,98,Animation,4209,7.6,2008,182301594.1,527977683.9
4.977955,140000000,585174222,Iron Man,Robert Downey Jr.,Terrence Howard,Jon Favreau,126,Action,6220,7.3,2008,141790128.7,592656630.5
3.647612,25000000,226830568,Taken,Liam Neeson,Famke Janssen,Pierre Morel,93,Action,3075,7.2,2008,25319665.85,229730967.4
3.16167,185000000,786636033,Indiana Jones and the Kingdom of the Crystal Skull,Harrison Ford,Cate Blanchett,Steven Spielberg,122,Adventure,1537,5.6,2008,187365527.3,796694459.9
3.107665,37000000,392616625,Twilight,Kristen Stewart,Robert Pattinson,Catherine Hardwicke,122,Adventure,2013,5.8,2008,37473105.45,397636870
3.086676,200000000,586090727,Quantum of Solace,Daniel Craig,Olga Kurylenko,Marc Forster,106,Adventure,2149,6,2008,202557326.8,593584854.5
3.036644,130000000,631744560,Kung Fu Panda,Jack Black,Dustin Hoffman,Mark Osborne|John Stevenson,90,Animation,1938,6.8,2008,131662262.4,639822446.3
2.90047,19000000,18755936,Sex Drive,Josh Zuckerman,Amanda Crew,Sean Anders,109,Comedy,167,5.9,2008,19242946.04,18995761.29
2.543535,52000000,609841637,Mamma Mia!,Meryl Streep,Pierce Brosnan,Phyllida Lloyd,108,Comedy,805,6.2,2008,52664904.96,617639458.7
2.537342,150000000,333932083,The Curious Case of Benjamin Button,Cate Blanchett,Brad Pitt,David Fincher,166,Fantasy,1899,7.2,2008,151917995.1,338201950.3
2.511394,145000000,401128639,The Mummy: Tomb of the Dragon Emperor,Brendan Fraser,Jet Li,Rob Cohen,112,Adventure,826,5.1,2008,146854061.9,406257724
2.349544,150000000,163712074,The Incredible Hulk,Edward Norton,Liv Tyler,Louis Leterrier,114,Science Fiction,1868,6.1,2008,151917995.1,165805400.3
2.245306,33000000,269958228,Gran Torino,Clint Eastwood,Christopher Carley,Clint Eastwood,116,Drama,1809,7.6,2008,33421958.92,273410085
2.217084,150000000,603900354,Madagascar: Escape 2 Africa,Ben Stiller,Jada Pinkett Smith,Eric Darnell|Tom McGrath,89,Family,1147,6.1,2008,151917995.1,611622206.7
2.188028,85000000,160388063,Hellboy II: The Golden Army,Ron Perlman,Selma Blair,Guillermo del Toro,120,Adventure,927,6.4,2008,86086863.87,162438886.4
2.017536,85000000,222231186,Jumper,Hayden Christensen,Jamie Bell,Doug Liman,88,Adventure,1082,5.9,2008,86086863.87,225072774.8
1.996757,45000000,101702060,Journey to the Center of the Earth,Brendan Fraser,Josh Hutcherson,Eric Brevig,93,Action,704,5.7,2008,45575398.52,103002487
1.982998,75000000,258270008,Wanted,Angelina Jolie,James McAvoy,Timur Bekmambetov,110,Action,1670,6.3,2008,75958997.54,261572412
1.929591,15000000,377910544,Slumdog Millionaire,Dev Patel,Freida Pinto,Danny Boyle|Loveleen Tandan,120,Drama,1547,7.5,2008,15191799.51,382742747.7
1.886872,30000000,108979549,Transporter 3,Jason Statham,Fran?ois Berl?and,Olivier Megaton,104,Action,719,5.9,2008,30383599.01,110373030.6
1.845165,75000000,200276000,Valkyrie,Tom Cruise,Carice van Houten,Bryan Singer,121,Drama,725,6.6,2008,75958997.54,202836855.9
1.841839,105000000,266000000,"10,000 BC",Steven Strait,Camilla Belle,Roland Emmerich,109,Adventure,586,5.2,2008,106342596.5,269401244.6
1.800286,150000000,624029371,Hancock,Will Smith,Charlize Theron,Peter Berg,92,Fantasy,1764,6,2008,151917995.1,632008606.1
1.742288,15000000,42000000,The Hurt Locker,Jeremy Renner,Anthony Mackie,Kathryn Bigelow,131,Drama,1207,7.2,2008,15191799.51,42537038.62
1.682909,35000000,170000000,What Happens in Vegas,Ashton Kutcher,Cameron Diaz,Tom Vaughan,99,Comedy,573,5.8,2008,35447532.18,172173727.7
1.628345,225000000,419651413,The Chronicles of Narnia: Prince Caspian,Ben Barnes,William Moseley,Andrew Adamson,150,Adventure,891,6.1,2008,227876992.6,425017341.9
1.622426,92000000,188072649,Tropic Thunder,Ben Stiller,Robert Downey Jr.,Ben Stiller,107,Action,970,6.4,2008,93176370.31,190477465.1
1.611632,80000000,178066569,Eagle Eye,Shia LaBeouf,Michelle Monaghan,D.J. Caruso,118,Mystery,645,6.2,2008,81022930.7,180343441
1.61062,12500000,20416563,The Boy in the Striped Pyjamas,Vera Farmiga,David Thewlis,Mark Herman,94,War,746,7.6,2008,12659832.92,20677622.11
1.605544,50000000,113244290,Rambo,Sylvester Stallone,Julie Benz,Sylvester Stallone,92,Action,570,6.2,2008,50639331.69,114692303.3
1.583079,45000000,73762516,Death Race,Jason Statham,Joan Allen,Paul W.S. Anderson,105,Action,743,5.9,2008,45575398.52,74705690.28
1.561177,23000000,150816700,Step Up 2: The Streets,Briana Evigan,Robert Hoffman,Jon M. Chu,98,Music,369,6.4,2008,23294092.58,152745137.9
1.559851,80000000,233093859,The Day the Earth Stood Still,Keanu Reeves,Jennifer Connelly,Scott Derrickson,103,Drama,585,5.1,2008,81022930.7,236074344.8
1.531599,55000000,168167691,Seven Pounds,Will Smith,Rosario Dawson,Gabriele Muccino,123,Drama,1235,7.4,2008,55703264.86,170317989.7
1.499784,25000000,170764026,Cloverfield,Lizzy Caplan,Jessica Lucas,Matt Reeves,85,Action,1373,6.4,2008,25319665.85,172947523.1
1.480497,150000000,309979994,Bolt,John Travolta,Miley Cyrus,Chris Williams|Byron Howard,96,Animation,1119,6.3,2008,151917995.1,313943594.7
1.475988,30000000,105173115,Forgetting Sarah Marshall,Jason Segel,Kristen Bell,Nicholas Stoller,111,Comedy,750,6.3,2008,30383599.01,106517925.1
1.468543,130000000,49554002,Australia,Nicole Kidman,Hugh Jackman,Baz Luhrmann,165,Drama,411,6.3,2008,131662262.4,50187630.88
1.462377,70000000,225990978,Yes Man,Jim Carrey,Zooey Deschanel,Peyton Reed,104,Comedy,1032,6.3,2008,70895064.37,228880641.9
1.462242,60000000,244082376,Marley & Me,Owen Wilson,Jennifer Aniston,David Frankel,115,Comedy,820,6.8,2008,60767198.03,247203368
1.446456,70000000,113280098,Body of Lies,Leonardo DiCaprio,Russell Crowe,Ridley Scott,128,Action,530,6.5,2008,70895064.37,114728569.1
1.435434,37000000,163720069,Burn After Reading,George Clooney,Frances McDormand,Ethan Coen|Joel Coen,96,Comedy,738,6.3,2008,37473105.45,165813497.6
1.400898,30000000,160259319,27 Dresses,Katherine Heigl,James Marsden,Anne Fletcher,111,Comedy,610,6.1,2008,30383599.01,162308496.2
1.380024,60000000,57490374,Inkheart,Brendan Fraser,Sienna Guillory,Iain Softley,106,Adventure,302,5.8,2008,60767198.03,58225482.36
1.377239,35000000,69823199,21,Jim Sturgess,Kevin Spacey,Robert Luketic,123,Drama,907,6.5,2008,35447532.18,70716002.68
1.354387,20000000,64822796,The Bank Job,Jason Statham,Saffron Burrows,Roger Donaldson,112,Thriller,413,6.4,2008,20255732.68,65651661.35
1.351237,65000000,128107642,Step Brothers,Will Ferrell,John C. Reilly,Adam McKay,98,Comedy,678,6.6,2008,65831131.2,129745707.5
1.34132,70000000,111231041,Fool's Gold,Matthew McConaughey,Kate Hudson,Andy Tennant,112,Comedy,281,5.3,2008,70895064.37,112653311.6
1.300453,20000000,41627431,Never Back Down,Sean Faris,Amber Heard,Jeff Wadlow,115,Drama,276,6.5,2008,20255732.68,42159705.72
1.273395,27000000,101624843,Pineapple Express,Seth Rogen,James Franco,David Gordon Green,111,Action,719,6.6,2008,27345239.11,102924282.7
1.254928,6000000,44703995,The Wrestler,Mickey Rourke,Marisa Tomei,Darren Aronofsky,109,Drama,539,7,2008,6076719.803,45275608.61
1.22837,80000000,212874442,Bedtime Stories,Adam Sandler,Keri Russell,Adam Shankman,99,Fantasy,599,5.8,2008,81022930.7,215596389.5
1.210534,20500000,10089373,Punisher: War Zone,Ray Stevenson,Dominic West,Lexi Alexander,102,Action,147,5.5,2008,20762125.99,10218382.12
1.172718,35000000,85416905,Max Payne,Mark Wahlberg,Mila Kunis,John Moore,100,Action,359,5.3,2008,35447532.18,86509099.69
1.169851,35000000,72436439,Mirrors,Kiefer Sutherland,Paula Patton,Alexandre Aja,110,Horror,238,6,2008,35447532.18,73362657.22
1.142055,40000000,151161491,Vantage Point,Dennis Quaid,Matthew Fox,Pete Travis,90,Drama,455,6.2,2008,40511465.35,153094337.6
1.133017,24000000,42105111,Zack and Miri Make a Porno,Seth Rogen,Elizabeth Banks,Kevin Smith,102,Comedy,439,6,2008,24306879.21,42643493.64
1.121487,80000000,230685453,Get Smart,Steve Carell,Anne Hathaway,Peter Segal,110,Action,637,5.9,2008,81022930.7,233635143.4
1.103468,28000000,92380927,Role Models,Seann William Scott,Paul Rudd,David Wain,99,Comedy,328,6.3,2008,28358025.75,93562168.08
1.064766,70000000,72108608,Babylon A.D.,Vin Diesel,Michelle Yeoh,Mathieu Kassovitz,101,Action,436,5.4,2008,70895064.37,73030634.36
1.054819,15000000,32002538,In Bruges,Colin Farrell,Brendan Gleeson,Martin McDonagh,107,Comedy,794,7.3,2008,15191799.51,32411742.73
1.043504,55000000,113020255,Changeling,Angelina Jolie,Jeffrey Donovan,Clint Eastwood,141,Crime,642,7.1,2008,55703264.86,114465403.6
1.019335,90000000,162839667,The Spiderwick Chronicles,Freddie Highmore,Mary-Louise Parker,Mark Waters,95,Adventure,276,6.2,2008,91150797.04,164921838.2
1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,John Cho,Kal Penn,Jon Hurwitz|Hayden Schlossberg,107,Comedy,317,6,2008,12153439.61,44049253.64
0.95684,20000000,65569869,Street Kings,Keanu Reeves,Forest Whitaker,David Ayer,109,Action,173,6.2,2008,20255732.68,66408286.9
0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,Michael Cera,Kat Dennings,Peter Sollett,89,Comedy,213,6.4,2008,9115079.704,33395562.66
0.943042,80000000,163733697,Four Christmases,Reese Witherspoon,Vince Vaughn,Seth Gordon,88,Comedy,221,5.3,2008,81022930.7,165827299.8
0.938555,7000000,8900000,Stargate: The Ark of Truth,Ben Browder,Amanda Tapping,Robert C. Cooper,97,Adventure,106,6.8,2008,7089506.437,9013801.041
0.931752,25000000,70442940,The House Bunny,Anna Faris,Emma Stone,Fred Wolf,97,Romance,299,5.6,2008,25319665.85,71343668.08
0.900342,8500000,68282844,Star Wars: The Clone Wars,Matt Lanter,Ashley Eckstein,Dave Filoni,98,Thriller,261,6,2008,8608686.387,69155951.72
0.892309,10800000,113857533,Saw V,Tobin Bell,Costas Mandylor,David Hackl,92,Horror,437,5.9,2008,10938095.65,115313387.6
0.885215,62000000,41819064,The Love Guru,Mike Myers,Jessica Alba,Marco Schnabel,87,Comedy,144,4.5,2008,62792771.3,42353789.06
0.879116,120000000,93945766,Speed Racer,Emile Hirsch,Christina Ricci,Lana Wachowski|Lilly Wachowski,135,Family,194,5.6,2008,121534396.1,95147016.11
0.866771,15000000,96408652,Vicky Cristina Barcelona,Scarlett Johansson,Rebecca Hall,Woody Allen,96,Drama,563,6.7,2008,15191799.51,97641394.13
0.865105,85000000,297138014,Horton Hears a Who!,Jim Carrey,Steve Carell,Jimmy Hayward|Steve Martino,88,Animation,558,6.2,2008,86086863.87,300937409
0.826564,55000000,127906624,The Forbidden Kingdom,Jackie Chan,Jet Li,Rob Minkoff,104,Action,243,6.2,2008,55703264.86,129542119.2
0.822759,60000000,73174566,Righteous Kill,Robert De Niro,Carla Gugino,Jon Avnet,101,Action,195,5.8,2008,60767198.03,74110222.38
0.802785,15000000,5926410,Transsiberian,Woody Harrelson,Emily Mortimer,Brad Anderson,111,Thriller,71,6.3,2008,15191799.51,6002188.834
0.798582,22000000,23530831,Traitor,Don Cheadle,Guy Pearce,Jeffrey Nachmanoff,114,Drama,98,6.2,2008,22281305.94,23831711.12
0.787623,90000000,201596308,You Don't Mess With the Zohan,Adam Sandler,John Turturro,Dennis Dugan,113,Comedy,606,5.6,2008,91150797.04,204174046.2
